id,gravity_model,bfca,sfca_2
1601010001,348.4674773392936,8.099136020153304,8.093023255813954
1601010002,0.301194211912202,1,1
1601010004,0,0,0
1601010005,0,0,0
1601010006,9.571937245976657e-5,Inf,0
1601010007,0.08594137932147905,Inf,0
1601010010,0,0,0
1601080001,239.76021738704193,8.626796007133127,8.487804878048781
1601080002,71.64457315727337,4.1882386556833975,4.791666666666667
1601080013,1.2492924576943765,0.0563523068904733,0
1601080017,0,0,0
1601080019,59.45259099311362,1.864311570698637,8.973684210526315
1601080021,226.3597714922155,10.21222814395099,10.212121212121213
1601080022,0,0,0
1601080025,340.01065745307255,9.58525604092254,8.973684210526315
1601080026,135.32472200455098,11.901464017997514,10.609375
1601080028,195.29106009067812,9.746722732719046,10.609375
1601080029,24.605389646971766,11.861415952799737,11.543859649122806
1601080031,54.36873518254477,12.983054257706858,10.208955223880597
1601080032,52.97367427621393,12.868658492546135,10.208955223880597
1601080034,0,0,0
1601080035,24.675869487257888,12.012727055809126,11.543859649122806
1601080036,6.42866507870624,11.847442832069126,1.8653846153846154
1601080037,6.062787163284101,11.67908591287254,1.8653846153846154
1601080038,1.6997463028043313e-5,2.1201302086241736e-5,0
1601080044,71.64394568577933,4.188211542588012,4.791666666666667
1601080049,8.195178965138212e-4,4.955653979942668e-5,0
1601080053,291.3007788726225,10.390705306249584,10.69767441860465
1601080054,3.4609259365548866,10.424328939079787,0
1601080060,0,0,0
1601080061,0.02796303319092937,0.0012610768493677435,0
1601080062,0,0,0
1601120001,448.4474150704108,10.324896785532282,10.69767441860465
1601120003,0,0,0
1601120009,433.0602613560403,17.579573700944557,19.199176803798114
1601120011,396.25458565760306,13.86679711353292,13.339527680991097
1601120016,0,0,0
1601120017,439.03924179111675,15.826929050121311,19.199176803798114
1601120022,0,0,0
1601120023,0,0,0
1601120024,0,0,0
1601120026,6.878743627134586e-11,2.760798009875218e-6,0
1601120027,6.807981343976331e-7,0.027323974208858428,0
1601120029,169.64718873651316,11.697326626041088,15.73076923076923
1601120030,682.3202670671457,16.90955680150922,15.73076923076923
1601120031,97.04827468068972,9.470250194931904,9.405405405405405
1601120032,291.3007788726225,10.390705306249584,10.69767441860465
1601120033,418.6364606332248,11.742201580069944,10.69767441860465
1601120035,0,0,0
1601120044,8.401716438858868e-11,3.3720463039846974e-6,0
1601120045,0,0,0
1601120046,0,0,0
1601120047,1.032431787225073e-4,2.674452439620502e-6,0
1601120049,0,0,0
1601120050,4.610959744808222e-11,1.136860431241306e-11,0
1601120052,2.0401067805008306e-4,6.2703241911145164e-06,0
1601120056,0,0,0
1601120057,2.2720459927738556e-8,9.118903676612191e-4,0
1601120058,0,0,0
1601120064,1,40135.20723442427,Inf
1601120065,0,0,0
1601120066,396.4597813593482,17.649134832939612,13.786478391099699
1601120067,0,0,0
1601120068,0,0,0
1601120073,0,0,0
1601120077,0,0,0
1601130001,351.0022363154565,8.775035445057076,8.775
1601130002,347.00333754786936,11.965458208710983,11.96551724137931
1601130003,224.2493888778941,6.9719933610639675,7
1601130004,60.88441418856013,5.140585468092783,3.545454545454546
1601130005,41.37344757020569,3.09898432679813,3.545454545454546
1601130006,6.810871247802067,0.44914818346217195,0.4444444444444444
1601130007,0,0,0
1601130012,4.205004962164573,0.3517581531740057,0.35294117647058826
1601130013,0,0,0
1601130014,0,0,0
1601130017,155.0372408145698,4.844245888270521,4.84375
1601130018,103.27074833010379,4.8039956990317085,5.017241379310345
1601130020,0,0,0
1601130021,0,0,0
1601130022,241.99721398020074,5.063236092167931,5.017543859649123
1601130023,0,0,0
1601130024,60.660238213107434,4.821332526439433,4.821428571428571
1601130025,23.46464571853261,1.3463502049141378,1.3461538461538463
1601130026,682.3202670671457,16.90955680150922,15.73076923076923
1601130028,0.9073636741736725,0.4000189828363668,0.4
1601130029,0.17896621140730562,0.20595474971626693,0.1951219512195122
1601130030,0.6914694170498267,0.22140962721995164,0.18518518518518517
1601130031,0.16274568671892758,0.18540851627484306,0.1951219512195122
1601130032,2.697758750220595,0.19376411348264638,0.19047619047619047
1601130033,2.2466535726792536,0.29411735154943675,0.29411764705882354
1601130034,14.095584331791231,0.3519702655885081,0.37209302325581395
1601130035,2.7256512179439128e-9,3.1366865882005196e-9,0
1601130036,14.972695546165552,0.3830780836921349,0.37209302325581395
1601130037,4.032923146024114,0.268711331522354,0.26666666666666666
1601130039,3.0265274113730648e-5,2.0165556641099224e-6,0
1601130040,0,0,0
1601130042,0,0,0
1601130043,0,0,0
1601130044,1.1272377362846472e-6,1.6824133273192833e-7,0
1601130045,2.714200427080054,0.3617597378920035,0.36363636363636365
1601130046,0.3665193436875365,0.2868733838489177,0.2857142857142857
1601130047,0,0,0
1601130049,0.9042131415817103,0.2957768890287701,0.2857142857142857
1601130052,0,0,0
1601130054,0.49468718283107094,0.48938363655546474,0.5
1601130055,0.9582903971069155,0.28045339143474285,0.2857142857142857
1601130056,0.1829304485461606,0.16797536482008488,0.16666666666666666
1601130057,0,0,0
1601130063,3.3326635183289604e-6,1.938871843179514e-7,0
1601130064,0,0,0
1601130065,2.5018099338739136e-5,6.188206253409028e-6,0
1601130066,0.6721612004329385,0.1660832490363854,0.16666666666666666
1601130069,135.4301483466766,4.787326127674799,4.785714285714286
1601130070,236.09522584500007,4.960401428689195,5.017543859649123
1601130072,0,0,0
1601130074,1.037319197438679,0.18597598691727282,0.18518518518518517
1601130077,0,0,0
1601130078,6.939421977484132e-7,5.60082729256445e-7,0
1601130079,0.1666963437756829,0.3067619300714437,0.3076923076923077
1601130082,0.006783322661801618,0.011179369363663877,0
1601130084,0,0,0
1601130086,0.7357588823428847,0.3333333333333333,0.3333333333333333
1601130088,1.0392807220823268e-6,8.360642672716267e-7,0
1601130089,4.124942758712166e-4,6.798181511148434e-4,0
1601130090,0,0,0
1601130092,0,0,0
1601130093,49.66402026940279,4.655151812973907,4.655172413793103
1601130095,158.11081105945826,6.025329827797376,6
1601130097,166.47681874407337,5.2216578939180955,5.017241379310345
1601130098,38.79385803033965,3.03542449255722,3.545454545454546
1601130099,3.7729876097139114e-5,4.928783771232215e-6,0
1601130100,1.5904321949416988e-7,Inf,0
1601130101,207.51151495356788,7.5049802670012555,7
